serialno,RT,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,AGEP,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP02,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP00,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80 
2012000850197,P,02,-0009,08500,12,1024887,00021,54,1,,,6,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,000300,,,,2,1,2,2,2,2,-009,2008,1,4,,,,,,,,,,2,1,2,1,3,000000,00000,01,000000,2,15,21,000780,2,00000,00000,000000,08,1,6,2,,,1,-09,051,-09,999,,2,,,3,5501,,1,01,7390,,,,,,,,,1,5416,1,,0,N.A.,N.A.,2630,4,000000780,000001080,-09,037,501,,,,,1,2,2,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,271020,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00035,00007,00016,00020,00023,00006,00023,00036,00021,00007,00008,00020,00024,00005,00034,00022,00030,00037,00020,00017,00034,00006,00021,00024,00026,00006,00017,00035,00026,00007,00007,00021,00020,00006,00034,00022,00035,00038,00019,00020,00040,00007,00020,00017,00020,00006,00021,00038,00021,00007,00007,00024,00022,00007,00040,00019,00033,00033,00022,00023,00037,00005,00018,00020,00021,00006,00021,00034,00021,00007,00007,00020,00020,00006,00047,00023,00030,00037,00023,00024
2012001011583,P,01,-0009,08617,12,1024887,00015,23,1,,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000600,,,,2,5,,,,,,,3,4,,,,,,,,,,2,3,2,2,2,000000,00000,00,000000,3,16,21,000000,1,00000,00000,026000,50,1,2,2,,,2,-09,032,-09,021,,2,,,6,6201,5501,1,01,6890,,,,,-0009,00590,-09,046,6,522M,1,,0,N.A.,N.A.,0910,,000026000,000026600,-09,046,224,,,,,1,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,132070,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00016,00022,00019,00023,00014,00015,00016,00015,00017,00004,00006,00004,00023,00028,00013,00004,00012,00017,00004,00008,00022,00004,00004,00005,00021,00018,00013,00018,00017,00031,00026,00029,00018,00005,00018,00030,00025,00022,00027,00026,00015,00026,00028,00022,00017,00014,00014,00013,00022,00004,00007,00005,00021,00027,00012,00005,00018,00015,00003,00007,00021,00004,00005,00005,00021,00018,00016,00017,00014,00037,00027,00035,00011,00005,00018,00029,00029,00017,00020,00019
2012001045526,P,01,-0009,05702,12,1024887,00010,23,1,,,2,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,000000,,,11,2,5,,,,,,,3,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,3,16,21,000000,2,00000,00000,003000,10,1,4,1,,,2,-09,097,-09,032,,2,,,1,5501,4801,1,01,7460,,,,,-0009,00100,-09,004,6,5417,1,,0,N.A.,N.A.,1860,4,000003000,000003000,-09,006,025,-0009,05700,-09,012,1,2,1,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,1930XX,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00009,00004,00003,00016,00003,00010,00009,00020,00016,00015,00010,00011,00003,00013,00007,00003,00009,00011,00009,00003,00002,00009,00010,00008,00009,00018,00002,00010,00007,00010,00015,00003,00009,00008,00015,00008,00018,00015,00003,00009,00009,00014,00016,00002,00014,00008,00010,00003,00003,00003,00010,00009,00014,00002,00010,00018,00008,00009,00009,00018,00017,00012,00009,00008,00008,00002,00016,00009,00008,00008,00003,00019,00009,00008,00003,00009,00003,00002,00015,00009
2012001133559,P,01,-0009,08608,12,1024887,00034,26,1,,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,2,2,2,2,000000,060,01,01,1,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,16,21,000000,1,00000,00000,018000,32,1,1,1,,,1,-09,223,-09,999,,2,1,,1,5501,,2,08,8560,106,055,-09,625,,,,,6,711,1,,0,N.A.,N.A.,4710,,000018000,000018000,-09,048,248,-0009,08690,-09,012,2,2,3,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,411012,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00065,00046,00056,00028,00013,00038,00051,00030,00035,00051,00032,00011,00010,00009,00039,00035,00031,00028,00034,00055,00011,00012,00011,00044,00072,00029,00011,00037,00028,00008,00032,00061,00058,00051,00028,00034,00035,00032,00036,00014,00053,00048,00054,00035,00008,00040,00061,00030,00036,00065,00030,00010,00011,00012,00046,00033,00026,00036,00030,00048,00009,00009,00012,00043,00042,00035,00010,00029,00039,00011,00037,00054,00047,00049,00036,00037,00029,00040,00033,00010
2012001194993,P,02,-0009,08500,12,1024887,00011,30,4,-009,2011,1,2,2,2,2,2,,,2,1,1,2,,,2,1,2,2,2,2,2,000000,033,01,01,1,1,2,2,1,2,-009,2006,1,4,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,3,15,21,000000,2,00000,00000,027000,40,1,3,1,-009,2006,1,-09,144,-09,999,7,2,1,,1,5501,,1,01,2280,172,103,-09,631,,,,,1,3256,2,,0,N.A.,N.A.,0800,1,000027000,000027000,-09,132,281,-0009,11100,-09,012,1,2,3,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,132011,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00003,00012,00002,00015,00012,00022,00016,00018,00009,00020,00008,00011,00003,00012,00012,00003,00018,00028,00004,00019,00010,00018,00013,00004,00018,00011,00017,00008,00002,00011,00003,00017,00009,00003,00004,00010,00012,00011,00007,00010,00018,00011,00020,00010,00011,00003,00010,00003,00011,00005,00014,00011,00018,00012,00009,00018,00004,00002,00020,00003,00013,00003,00010,00020,00003,00012,00003,00009,00018,00012,00017,00002,00010,00015,00021,00017,00010,00012,00011,00011
2012001199103,P,01,-0009,02101,12,1024887,00008,26,1,,,6,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,3,16,21,000600,1,00000,00000,000000,04,1,5,2,,,2,-09,195,-09,087,,2,,,6,3202,5501,1,01,7590,,,,,,,,,6,5614,1,,0,N.A.,N.A.,5910,,000000600,000000600,-09,012,005,,,,,1,2,2,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,439081,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00005,00014,00010,00003,00007,00008,00003,00013,00006,00010,00002,00008,00005,00012,00007,00006,00002,00013,00015,00006,00003,00007,00017,00011,00002,00002,00008,00008,00002,00012,00008,00018,00010,00006,00015,00004,00009,00012,00013,00003,00007,00014,00010,00003,00009,00009,00002,00015,00008,00011,00003,00011,00009,00011,00005,00007,00002,00007,00010,00006,00003,00008,00013,00010,00003,00002,00007,00011,00003,00016,00008,00009,00013,00007,00012,00002,00007,00007,00008,00001
2012001220344,P,01,-0009,05708,12,1024887,00012,49,1,,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,000000,060,01,01,2,1,2,2,1,2,-009,1985,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,3,16,21,000000,1,00000,00000,005000,25,1,5,1,,,1,-09,939,-09,999,,2,1,,1,5501,,1,01,8590,094,043,,,,,,,1,713Z,1,,0,N.A.,N.A.,5240,,000005000,000005000,-09,039,501,-0009,05700,-09,012,1,2,3,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,434051,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00012,00019,00003,00014,00012,00013,00017,00004,00013,00013,00019,00011,00020,00022,00003,00004,00010,00011,00011,00003,00012,00024,00003,00011,00012,00013,00022,00003,00013,00013,00018,00012,00023,00022,00003,00003,00011,00011,00013,00020,00013,00004,00018,00013,00012,00013,00003,00019,00011,00012,00004,00012,00003,00003,00020,00021,00011,00011,00012,00023,00013,00003,00022,00012,00014,00010,00004,00023,00011,00013,00004,00011,00003,00004,00021,00020,00014,00011,00013,00004
2012001244674,P,02,-0009,07301,12,1024887,00007,26,1,,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,000100,015,01,01,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,13,000000,2,16,21,000000,1,00000,00000,026000,25,1,1,1,,,1,-09,261,-09,999,,2,1,,1,5501,,1,03,7270,094,052,,,,,,,6,5411,1,,0,N.A.,N.A.,2145,,000026000,000026100,-09,012,218,-0009,07300,-09,012,1,2,2,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,232011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00012,00004,00002,00001,00006,00008,00003,00010,00006,00008,00008,00005,00005,00004,00002,00013,00008,00005,00017,00009,00009,00012,00006,00011,00011,00006,00006,00009,00010,00002,00003,00003,00003,00011,00005,00006,00003,00019,00009,00002,00009,00009,00003,00001,00007,00014,00002,00012,00007,00010,00006,00005,00011,00006,00001,00011,00007,00007,00009,00005,00006,00013,00009,00007,00010,00012,00005,00006,00013,00001,00002,00001,00002,00017,00009,00009,00001,00011,00008,00002
2012001248843,P,01,-0009,10503,12,1024887,00013,27,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,010,01,01,2,5,,,,,,,3,4,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,2,15,21,000000,1,00000,00000,041000,40,1,1,1,,,1,-09,903,-09,999,,2,1,,1,5501,,1,01,6990,093,052,,,-0009,11700,-09,012,6,524,1,,0,N.A.,N.A.,0540,,000041000,000041000,-09,048,348,-0009,10500,-09,012,1,2,2,2,-9,02,-9,002,0,0,1,0,1,0,0,0,1,2,,,N.A.//,N.A.//,131030,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00014,00003,00011,00014,00015,00010,00014,00026,00015,00021,00004,00012,00005,00010,00018,00017,00005,00005,00024,00017,00031,00009,00005,00021,00005,00005,00018,00018,00017,00009,00008,00020,00016,00022,00005,00002,00018,00015,00016,00004,00009,00019,00013,00005,00015,00018,00033,00005,00009,00004,00030,00011,00018,00014,00020,00015,00022,00024,00003,00018,00005,00009,00020,00020,00029,00020,00003,00015,00002,00017,00012,00002,00023,00003,00023,00023,00010,00014,00014,00019
2012001267833,P,01,-0009,06902,12,1024887,00013,30,1,,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,000000,012,01,01,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,16,21,005000,1,00000,00000,060000,50,1,1,1,,,4,-09,999,-09,999,,2,1,,1,6005,5501,1,01,6890,096,055,,,,,,,6,522M,1,,0,N.A.,N.A.,0850,,000065000,000065000,-09,012,501,-0009,06900,-09,012,1,2,3,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,132052,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00013,00003,00020,00020,00003,00014,00011,00003,00020,00004,00016,00012,00013,00023,00010,00022,00013,00018,00027,00023,00013,00015,00004,00004,00017,00012,00011,00031,00014,00017,00018,00010,00016,00005,00015,00002,00009,00012,00005,00014,00009,00018,00003,00004,00024,00012,00012,00019,00017,00026,00013,00012,00014,00005,00015,00003,00013,00012,00003,00004,00015,00004,00026,00034,00003,00015,00015,00005,00013,00005,00014,00010,00012,00023,00016,00019,00010,00015,00031,00004
2012001290907,P,01,-0009,01108,12,1024887,00005,44,4,-009,1993,1,2,2,2,2,2,,,2,1,2,2,,,2,1,2,2,2,2,2,008000,020,01,01,1,3,2,2,1,2,-009,1991,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,15,21,000000,2,00000,00000,125000,40,1,2,1,-009,1985,2,-09,195,-09,290,5,2,1,,1,2102,5501,1,21,7380,104,061,-09,625,,,,,4,5415,2,,0,N.A.,N.A.,1010,4,000125000,000133000,-09,373,501,-0009,01100,-09,012,1,2,1,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,151131,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00005,00006,00010,00005,00008,00001,00004,00006,00004,00002,00005,00007,00005,00001,00001,00005,00006,00001,00008,00006,00005,00008,00009,00005,00011,00002,00004,00005,00004,00002,00006,00011,00004,00001,00002,00005,00004,00002,00011,00007,00004,00002,00002,00006,00001,00008,00007,00006,00004,00009,00003,00002,00005,00008,00009,00005,00004,00008,00001,00005,00004,00002,00002,00005,00001,00008,00005,00005,00006,00010,00005,00001,00005,00007,00009,00006,00004,00009,00001,00006
2012001311365,P,03,-0009,09507,12,1024887,00011,22,1,,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,1,2,1,2,000000,00000,02,000000,2,15,21,000000,2,00000,00000,003000,10,1,6,2,,,2,-09,022,-09,091,,2,,,3,5501,,1,01,8660,,,,,,,,,6,7211,1,,0,N.A.,N.A.,5860,4,000003000,000003000,-09,012,501,,,,,1,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,439061,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00010,00012,00003,00018,00003,00003,00012,00011,00025,00013,00004,00014,00012,00011,00002,00011,00014,00011,00019,00013,00021,00004,00014,00011,00011,00011,00021,00022,00013,00012,00010,00014,00003,00018,00012,00003,00004,00003,00010,00026,00012,00010,00004,00020,00003,00004,00012,00012,00016,00018,00003,00010,00009,00011,00003,00009,00010,00012,00019,00014,00020,00003,00012,00012,00011,00011,00018,00017,00012,00009,00009,00022,00002,00020,00014,00004,00004,00004,00012,00017
2012001386969,P,02,-0009,08616,12,1024887,00025,22,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,,,,2,5,,,,,,,1,4,,,,,,,,,,2,1,2,2,3,000000,00000,02,000000,3,15,21,000000,1,00000,00000,003000,40,1,6,2,,,1,-09,998,-09,999,,2,,,6,6402,5501,1,01,7270,,,,,,,,,6,5411,1,,0,N.A.,N.A.,2145,,000003000,000003000,-09,012,501,,,,,1,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,232011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00023,00009,00032,00028,00027,00044,00024,00026,00033,00033,00026,00030,00047,00009,00006,00007,00006,00041,00026,00021,00022,00007,00040,00037,00023,00043,00027,00027,00052,00020,00027,00029,00061,00010,00008,00009,00007,00043,00023,00029,00029,00009,00055,00023,00024,00038,00024,00024,00044,00030,00022,00025,00046,00009,00009,00007,00006,00043,00030,00025,00030,00007,00049,00021,00026,00033,00025,00027,00047,00032,00020,00024,00035,00006,00009,00007,00012,00044,00020,00027
2012001395938,P,01,-0009,10103,12,1024887,00010,29,1,,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,000000,001,01,01,2,5,,,,,,,1,4,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,16,21,000000,1,00000,00000,030000,36,1,1,1,,,1,-09,046,-09,999,,2,1,,1,5501,,1,01,7270,093,054,,,,,,,6,5411,1,,0,N.A.,N.A.,5700,,000030000,000030000,-09,012,252,-0009,10100,-09,012,1,2,2,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,436010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,00011,00008,00002,00010,00002,00009,00003,00002,00004,00003,00012,00009,00004,00003,00008,00003,00003,00010,00008,00016,00017,00016,00010,00016,00009,00017,00009,00008,00013,00010,00012,00015,00009,00008,00017,00010,00009,00020,00015,00010,00008,00012,00003,00009,00003,00008,00003,00003,00003,00003,00010,00008,00003,00003,00008,00003,00003,00012,00009,00015,00018,00014,00010,00013,00008,00014,00011,00009,00008,00009,00018,00015,00010,00008,00018,00008,00009,00016,00014,00011
2012001397613,P,02,-0009,09701,12,1024887,00028,21,1,,,2,2,2,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,000000,,,,2,5,,,,,,,3,4,,,,,,,,,,3,5,3,3,3,000000,00000,02,000000,3,15,21,000000,1,00000,00000,010000,20,1,4,,,,4,-09,999,-09,999,,2,,,6,5501,,2,03,7870,,,,,-0009,04600,-09,048,6,611M1,1,,0,N.A.,N.A.,1965,,000010000,000010000,-09,012,284,,,,,2,2,4,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,1940YY,,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,1,,1,,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,00032,00046,00024,00009,00048,00038,00008,00023,00032,00008,00028,00009,00024,00022,00029,00060,00027,00047,00037,00007,00026,00044,00024,00009,00038,00046,00009,00024,00024,00008,00031,00009,00031,00026,00027,00052,00026,00062,00036,00038,00025,00008,00029,00037,00011,00008,00042,00023,00030,00048,00032,00028,00027,00029,00027,00008,00032,00008,00024,00054,00027,00008,00029,00044,00010,00008,00043,00037,00035,00054,00024,00048,00032,00028,00032,00010,00024,00008,00031,00010
2012001410446,P,02,-0009,08609,12,1024887,00020,42,5,,,1,2,2,2,2,2,,,2,2,,2,,,2,2,2,1,2,2,2,000000,010,02,01,1,1,2,2,1,2,-009,1992,1,4,,,,,,,,,,3,5,2,3,3,000000,00000,10,000000,2,15,21,000000,1,00000,00000,018100,40,1,2,1,-009,2005,1,-09,271,-09,999,7,2,2,,1,5501,,1,04,1590,093,052,-09,625,,,,,2,314Z,2,,0,N.A.,N.A.,8450,,000018100,000018100,-09,327,161,-0009,08690,-09,012,2,1,2,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,516093,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00018,00025,00031,00020,00023,00024,00006,00022,00021,00036,00006,00036,00031,00018,00018,00006,00006,00033,00019,00020,00034,00005,00018,00035,00031,00031,00017,00005,00032,00020,00023,00018,00019,00007,00006,00020,00018,00017,00006,00019,00031,00007,00021,00036,00032,00028,00019,00006,00029,00024,00021,00020,00020,00007,00005,00017,00021,00020,00006,00006,00018,00019,00036,00024,00018,00019,00005,00019,00020,00037,00007,00034,00032,00018,00020,00007,00005,00029,00020,00006
2012001439873,P,01,-0009,05707,12,1024887,00008,23,1,,,1,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,000000,,,,1,5,,,,,,,1,4,,,,,,,,,,1,5,2,3,3,000000,00000,00,000000,3,15,21,000000,2,00000,00000,030000,40,1,1,1,,,1,-09,224,-09,999,,2,,,2,5501,,1,09,6890,,,-09,625,,,,,6,522M,1,,0,N.A.,N.A.,5165,1,000030000,000030000,-09,012,193,,,,,2,1,3,1,-9,01,-9,001,0,0,0,0,1,0,1,0,1,2,,,N.A.//,N.A.//,433099,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,00007,00013,00007,00012,00008,00007,00005,00002,00008,00002,00006,00009,00003,00007,00012,00002,00002,00019,00009,00002,00008,00002,00010,00002,00010,00009,00007,00013,00008,00017,00008,00008,00016,00009,00003,00014,00013,00002,00007,00003,00008,00002,00007,00002,00009,00008,00006,00013,00008,00015,00008,00011,00012,00010,00002,00013,00015,00003,00009,00014,00007,00011,00009,00009,00008,00011,00006,00003,00007,00002,00009,00008,00002,00007,00016,00002,00002,00017,00009,00011
2013000021788,P,01,-0009,08617,12,1007549,00017,24,5,,,,2,2,2,2,2,,,2,1,,,,,2,1,2,2,2,2,2,000000,,,,1,5,,,,,,,1,4,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,3,16,21,000000,1,00000,00000,000000,,3,,2,-009,2011,1,-09,706,-09,999,7,2,,,6,5501,,1,01,,,,-09,708,,,,,6,,2,,0,,,,,000000000,000000000,-09,207,000,,,,,1,2,3,6,-9,43,-9,005,0,1,0,0,1,0,0,0,1,2,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00020,00015,00045,00046,00023,00014,00016,00037,00014,00019,00011,00027,00029,00037,00024,00027,00014,00024,00016,00008,00026,00024,00016,00004,00007,00018,00017,00005,00016,00014,00005,00008,00005,00005,00020,00003,00029,00007,00010,00024,00025,00019,00019,00021,00029,00019,00022,00026,00019,00009,00028,00028,00023,00024,00023,00023,00025,00022,00013,00006,00015,00017,00029,00006,00006,00022,00027,00007,00018,00018,00003,00006,00005,00006,00022,00005,00022,00005,00014,00029
